Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Rua Senador Vergueiro, Flamengo","
        80 m²
        ","
        2 
        ","
        3 
        ","
        2 
        ",R$ 1.000,R$ 2.176,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.100,R$ 2.184,"
    R$ 900.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        89 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 3.000,"
    R$ 1.400.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        88 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 3.100,"
    R$ 1.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        83 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 617,R$ 881,"
    R$ 860.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.450,R$ 152,"
    R$ 840.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        88 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.100,R$ 3.000,"
    R$ 1.390.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.378,R$ 1.220,"
    R$ 835.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 1.000,R$ 215,"
    R$ 718.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        89 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.260,R$ 3.100,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.450,R$ 152,"
    R$ 840.000
    /venda"
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Doutor Carlos Halfeld, Icaraí","
        78 - 111 m²
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,NULL,"
    R$ 595.000
    /venda"
"Rua Juiz Alberto Nader, Charitas","
        86 - 160 m²
        ","
        2 - 3 
        ","
        3 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 678.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        80 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 750,R$ 1.200,"
    R$ 1.160.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 1.041,R$ 1.736,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.350,R$ 175,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        80 m²
        ","
        2 
        ","
        1 
        ","
        1 
        ",R$ 1.200,R$ 600,"
    R$ 945.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        88 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 3.200,"
    R$ 1.590.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.190,R$ 177.002,"
    R$ 950.000
    /venda"
"Flamengo, Rio de Janeiro","
        85 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.500,R$ 280,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.200,R$ 218,"
    R$ 780.000
    /venda"
"Flamengo, Rio de Janeiro","
        95 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.300,R$ 2.500,"
    R$ 767.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        89 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 4.422,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        88 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 3.000,"
    R$ 1.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        95 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 800,R$ 1.825,"
    R$ 770.000
    /venda"
"Flamengo, Rio de Janeiro","
        95 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.500,R$ 2.184,"
    R$ 820.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        95 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.500,R$ 2.184,"
    R$ 820.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        81 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 750,NULL,"
    R$ 880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        93 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 750,R$ 1.100,"
    R$ 720.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        93 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 750,R$ 1.100,"
    R$ 720.000
    /venda"
"Rua Juiz Alberto Nader, Charitas","
        80 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Almirante Tamandaré, Piratininga","
        85 m²
        ","
        3 - 4 
        ","
        1 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 879.000
    /venda"
"Travessa Dom Bosco, Icaraí","
        82 m²
        ","
        2 - 4 
        ","
        1 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 585.000
    /venda"
"Rua das Laranjeiras, Laranjeiras","
        71 - 201 m²
        ","
        2 - 4 
        ","
        1 
        ",NULL,NULL,NULL,"
    Sob consulta
  "
"Rua Pereira da Silva, Laranjeiras","
        73 - 124 m²
        ","
        2 - 3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 960.000
    /venda"
"Rua Voluntários da Pátria, Botafogo","
        113 - 116 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.665.000
    /venda"
"Flamengo, Rio de Janeiro","
        117 m²
        ","
        3 
        ","
        4 
        ",NULL,R$ 1.364,R$ 194,"
    R$ 740.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        130 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 246,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 850,R$ 180,"
    R$ 780.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        105 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 720,R$ 188,"
    R$ 740.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        106 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 802,R$ 158,"
    R$ 860.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 650,R$ 1.386,"
    R$ 798.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 712,NULL,"
    R$ 690.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        96 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 1.997,"
    R$ 1.150.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.115,R$ 210,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        106 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.050,R$ 2.502,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 850,R$ 1.560,"
    R$ 700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 2.916,"
    R$ 1.274.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.300,R$ 2.403,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.306,R$ 2.620,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        98 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.116,R$ 244,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        139 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 1.487,R$ 2.875,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        145 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 1.320,R$ 2.400,"
    R$ 1.490.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 1.029,R$ 247,"
    R$ 740.000
    /venda"
"Flamengo, Rio de Janeiro","
        105 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.000,R$ 2.384,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        105 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.050,R$ 135,"
    R$ 1.000.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        144 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.410,NULL,"
    R$ 950.000
    /venda"
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Dona Mariana, Botafogo","
        109 - 209 m²
        ","
        3 - 4 
        ","
        2 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Sorocaba, Botafogo","
        101 - 129 m²
        ","
        3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.194.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 810,R$ 2.239,"
    R$ 700.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        124 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 1.978,R$ 3.524,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 250,"
    R$ 860.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 260,"
    R$ 890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 267,"
    R$ 1.599.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.509,"
    R$ 1.275.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 990,R$ 2.384,"
    R$ 847.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 865,R$ 158,"
    R$ 1.180.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.528,R$ 2.690,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.116,R$ 1.850,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 799,R$ 1.700,"
    R$ 940.000
    /venda"
"Flamengo, Rio de Janeiro","
        127 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 3.000,"
    R$ 840.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.116,R$ 1.169,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 289,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        135 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.465,R$ 317,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,R$ 2.346,"
    R$ 885.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        139 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.400,R$ 2.987,"
    R$ 925.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        103 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 700,R$ 1.882,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 850,R$ 2.000,"
    R$ 770.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.116,R$ 2.437,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.450,R$ 2.945,"
    R$ 1.600.000
    /venda"
"Rua São Clemente, Botafogo","
        244 m²
        ","
        2 - 4 
        ","
        2 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Pinheiro Guimarães, Botafogo","
        122 - 253 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Pinheiro Guimarães, Botafogo","
        104 - 130 m²
        ","
        3 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 760,R$ 2.255,"
    R$ 1.095.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 1.400,R$ 2.400,"
    R$ 950.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 2.400,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        116 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.046,R$ 2.509,"
    R$ 869.999
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 2.200,"
    R$ 685.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.400,R$ 317,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        135 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.465,R$ 317,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.060,NULL,"
    R$ 2.500.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 650,R$ 1.800,"
    R$ 760.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        1 
        ","
        3 
        ",NULL,R$ 875,R$ 2.750,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 2.437,"
    R$ 880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 243,"
    R$ 890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 2.945,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 2.210,"
    R$ 895.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 3.606,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 3.286,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        130 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.550,R$ 334,"
    R$ 1.390.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.890,R$ 330,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        114 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 1.800,"
    R$ 750.000
    /venda"
"Flamengo, Rio de Janeiro","
        97 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.179,R$ 251,"
    R$ 1.050.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.021,R$ 2.384,"
    R$ 850.000
    /venda"
"Rua Carvalho Azevedo, Lagoa","
        109 - 179 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,"
    R$ 1.943.000
    /venda"
"Avenida Alexandre Ferreira, Lagoa","
        88 - 182 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.387.566
    /venda"
"Rua Marquês de Valença, Tijuca","
        70 - 221 m²
        ","
        2 - 4 
        ","
        2 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.038,R$ 1.989,"
    R$ 890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,NULL,"
    R$ 780.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 750,NULL,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.350,R$ 2.100,"
    R$ 800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.210,R$ 250,"
    R$ 1.300.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.207,R$ 195,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 900,R$ 2.000,"
    R$ 843.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.300,R$ 2.521,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        97 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 1.300,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.385,NULL,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        116 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.006,NULL,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 3.291,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        105 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 900,NULL,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 650,R$ 1.200,"
    R$ 830.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 950,R$ 1.834,"
    R$ 780.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        4 
        ",NULL,R$ 736,R$ 1.300,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        101 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 900,R$ 2.384,"
    R$ 850.000
    /venda"
"Flamengo, Rio de Janeiro","
        105 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.200,NULL,"
    R$ 826.800
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.273,R$ 2.521,"
    R$ 1.200.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        130 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.550,R$ 3.342,"
    R$ 1.390.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        104 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 900,R$ 1.200,"
    R$ 890.000
    /venda"
"Rua Lópes Quintas, Jardim Botânico","
        137 - 269 m²
        ","
        3 - 4 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.390.000
    /venda"
"Rua Farme de Amoedo, Ipanema","
        45 - 107 m²
        ","
        1 
        ","
        1 
        ","
        0 - 1 
        ",NULL,NULL,"
    R$ 1.340.000
    /venda"
"Rua Prudente de Morais, Ipanema","
        89 - 185 m²
        ","
        2 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.542.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.200,R$ 2.100,"
    R$ 1.100.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 980,R$ 145,"
    R$ 710.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 1.038,R$ 200,"
    R$ 890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        107 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.200,R$ 2.403,"
    R$ 930.000
    /venda"
"Flamengo, Rio de Janeiro","
        116 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.006,NULL,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.300,R$ 1.200,"
    R$ 820.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        126 m²
        ","
        3 
        ","
        4 
        ","
        2 
        ",R$ 1.700,R$ 100,"
    R$ 1.650.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        150 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 3.830,"
    R$ 1.800.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.550,R$ 3.000,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        134 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.446,R$ 4.510,"
    R$ 1.350.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        103 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 845,R$ 1.800,"
    R$ 580.000
    /venda"
"Flamengo, Rio de Janeiro","
        124 m²
        ","
        3 
        ","
        4 
        ","
        2 
        ",R$ 1.728,R$ 397,"
    R$ 1.450.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        130 m²
        ","
        2 
        ","
        3 
        ",NULL,R$ 1.300,NULL,"
    R$ 960.000
    /venda"
"Flamengo, Rio de Janeiro","
        120 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.300,NULL,"
    R$ 1.050.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 2.437,"
    R$ 885.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.650,R$ 2.640,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        115 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 2.453,"
    R$ 1.080.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 900,NULL,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.528,R$ 2.558,"
    R$ 1.600.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        146 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 2.000,"
    R$ 1.480.000
    /venda"
"Flamengo, Rio de Janeiro","
        120 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.180,R$ 1.200,"
    R$ 1.100.000
    /venda"
"Rua Prudente de Morais, Ipanema","
        125 - 195 m²
        ","
        3 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 2.220.000
    /venda"
"Rua Antônio Salema, Vila Isabel","
        68 - 246 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 397.000
    /venda"
"Rua Araújo Lima, Vila Isabel","
        73 - 189 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        116 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 780,R$ 180,"
    R$ 930.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 1.989,"
    R$ 890.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        130 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.400,R$ 1.700,"
    R$ 950.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        116 m²
        ","
        3 
        ","
        4 
        ",NULL,R$ 950,R$ 2.249,"
    R$ 940.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.038,R$ 1.900,"
    R$ 880.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 900,R$ 2.300,"
    R$ 850.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        97 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.000,R$ 1.600,"
    R$ 1.180.000
    /venda"
"Rua Senador Vergueiro, Flamengo","
        145 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.500,R$ 3.097,"
    R$ 1.480.000
    /venda"
