Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.322,R$ 572,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        180 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,NULL,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        168 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 4.928,"
    R$ 1.990.000
    /venda"
"Rua Humberto de Campos, Leblon","
        174 - 381 m²
        ","
        3 - 4 
        ","
        1 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.474.750
    /venda"
"Rua Humberto de Campos, Leblon","
        174 - 276 m²
        ","
        3 - 4 
        ","
        4 - 5 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.300.000
    /venda"
"Rua João Líra, Leblon","
        129 - 256 m²
        ","
        3 - 5 
        ","
        4 - 6 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 3.247.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.322,R$ 5.729,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        168 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.808,R$ 4.480,"
    R$ 1.990.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        165 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.128,R$ 2.900,"
    R$ 1.640.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        140 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.449,R$ 4.466,"
    R$ 1.510.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.500,R$ 2.420,"
    R$ 1.980.000
    /venda"
"Flamengo, Rio de Janeiro","
        200 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.320,R$ 556,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        147 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.725,R$ 3.760,"
    R$ 1.500.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.350,R$ 4.200,"
    R$ 1.798.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.250,R$ 572,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        205 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 2.000,"
    R$ 2.890.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        180 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 410,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        205 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.230,R$ 3.400,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.700,R$ 572,"
    R$ 1.890.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        185 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.540,R$ 450,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        170 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.807,R$ 4.461,"
    R$ 1.990.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 2.943,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        202 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.322,R$ 572,"
    R$ 1.790.000
    /venda"
"Flamengo, Rio de Janeiro","
        202 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.200,R$ 558,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.320,R$ 556,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        180 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.500,R$ 5.302,"
    R$ 1.780.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        185 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.500,R$ 237,"
    R$ 1.800.000
    /venda"
"Rua Antônio Salema, Vila Isabel","
        68 - 246 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 397.000
    /venda"
"Rua Araújo Lima, Vila Isabel","
        73 - 189 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Amoroso Costa, Tijuca","
        62 - 148 m²
        ","
        2 - 4 
        ","
        1 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Flamengo, Rio de Janeiro","
        180 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.500,R$ 5.302,"
    R$ 1.780.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.800,NULL,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        150 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.800,R$ 530,"
    R$ 2.450.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.622,R$ 512,"
    R$ 1.790.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.322,R$ 4.630,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.035,NULL,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.600,R$ 5.500,"
    R$ 1.890.000
    /venda"
"Flamengo, Rio de Janeiro","
        168 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.808,R$ 3.815,"
    R$ 1.990.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        205 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.322,R$ 5.500,"
    R$ 2.300.000
    /venda"
"Botafogo, Rio de Janeiro","
        150 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.267,R$ 3.000,"
    R$ 1.990.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.322,R$ 3.600,"
    R$ 1.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.785,R$ 310,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        180 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.571,R$ 3.228,"
    R$ 1.990.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        190 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.807,R$ 4.346,"
    R$ 2.600.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        208 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.322,R$ 551,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        202 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.305,R$ 5.214,"
    R$ 1.980.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        182 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.518,R$ 5.302,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        182 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.517,R$ 237,"
    R$ 1.800.000
    /venda"
"Botafogo, Rio de Janeiro","
        168 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 3.800,"
    R$ 2.150.000
    /venda"
"Flamengo, Rio de Janeiro","
        200 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.360,R$ 476,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        182 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 2.500,R$ 237,"
    R$ 1.800.000
    /venda"
"Rua Pontes Correia, Andaraí","
        61 - 140 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 430.000
    /venda"
"Rua Comendador Queiroz, Icaraí","
        92 - 214 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.400,R$ 350,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.300,R$ 230,"
    R$ 1.550.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.350,R$ 557,"
    R$ 1.980.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 467,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        210 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.300,R$ 555,"
    R$ 1.890.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        202 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.322,R$ 572,"
    R$ 2.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        140 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 2.570,R$ 4.466,"
    R$ 1.650.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        200 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.700,R$ 5.000,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        201 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.323,R$ 551,"
    R$ 2.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        210 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.305,R$ 555,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 2.323,R$ 465,"
    R$ 2.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        210 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.323,R$ 551,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        133 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.829,R$ 4.380,"
    R$ 1.490.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        160 m²
        ","
        2 
        ","
        3 
        ","
        1 
        ",R$ 1.830,R$ 3.960,"
    R$ 1.540.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        205 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 350,"
    R$ 1.785.000
    /venda"
"Rua Doutor Armando Lopes, Charitas","
        98 - 342 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 4 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Eurico Manoel do Carmo, Charitas","
        107 - 175 m²
        ","
        3 - 4 
        ","
        1 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    R$ 898.000
    /venda"
"Rua Juiz Alberto Nader, Charitas","
        86 - 160 m²
        ","
        2 - 3 
        ","
        3 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 678.000
    /venda"
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua São Clemente, Botafogo","
        244 m²
        ","
        2 - 4 
        ","
        2 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Ildefonso Simões Lópes, Lagoa","
        185 - 291 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",NULL,NULL,"
    R$ 2.715.900
    /venda"
"Flamengo, Rio de Janeiro","
        340 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.700,R$ 489,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        352 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 3.600,R$ 900,"
    R$ 2.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        374 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.675,R$ 1.079,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 2.230,R$ 5.000,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        247 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 6.850,"
    R$ 1.850.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.500,R$ 3.776,"
    R$ 2.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 1.300,R$ 5.000,"
    R$ 2.100.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.000,R$ 5.769,"
    R$ 1.980.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.220,NULL,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        215 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 534,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 300,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        230 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.058,R$ 600,"
    R$ 1.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.758,R$ 383,"
    R$ 2.198.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.050,R$ 579,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 2.000,R$ 5.790,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.507,R$ 372,"
    R$ 1.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        213 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.050,R$ 5.359,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.058,R$ 579,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.300,R$ 6.188,"
    R$ 2.090.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        245 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.900,NULL,"
    R$ 2.100.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 372,"
    R$ 1.800.000
    /venda"
"Rua Marquês de Valença, Tijuca","
        70 - 221 m²
        ","
        2 - 4 
        ","
        2 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Humberto de Campos, Leblon","
        174 - 381 m²
        ","
        3 - 4 
        ","
        1 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.474.750
    /venda"
"Rua Humberto de Campos, Leblon","
        174 - 276 m²
        ","
        3 - 4 
        ","
        4 - 5 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.300.000
    /venda"
"Flamengo, Rio de Janeiro","
        340 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.700,R$ 489,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        352 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 3.600,R$ 900,"
    R$ 2.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        230 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.130,NULL,"
    R$ 2.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        230 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.000,R$ 250,"
    R$ 2.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.670,R$ 1.030,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,R$ 8.805,"
    R$ 2.650.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        375 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.600,R$ 1.079,"
    R$ 2.695.000
    /venda"
"Flamengo, Rio de Janeiro","
        213 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 2.000,R$ 5.385,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 631,"
    R$ 2.149.000
    /venda"
"Flamengo, Rio de Janeiro","
        213 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.050,R$ 600,"
    R$ 1.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.058,R$ 579,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        400 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.200,R$ 7.700,"
    R$ 3.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.400,R$ 8.483,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        390 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",R$ 2.400,R$ 689,"
    R$ 3.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.723,R$ 8.483,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        380 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.400,R$ 900,"
    R$ 3.100.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 579,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        330 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.995,R$ 7.202,"
    R$ 1.895.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        260 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.700,R$ 3.500,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.200,R$ 8.800,"
    R$ 3.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        245 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.080,R$ 4.162,"
    R$ 1.900.000
    /venda"
"Rua João Líra, Leblon","
        129 - 256 m²
        ","
        3 - 5 
        ","
        4 - 6 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 3.247.000
    /venda"
"Rua Antônio Salema, Vila Isabel","
        68 - 246 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 397.000
    /venda"
"Rua Comendador Queiroz, Icaraí","
        92 - 214 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",R$ 2.200,R$ 8.133,"
    R$ 3.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.155,R$ 7.202,"
    R$ 2.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.500,R$ 8.805,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        342 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.450,R$ 939,"
    R$ 2.400.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        331 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 4.457,R$ 1.100,"
    R$ 3.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.900,R$ 8.000,"
    R$ 2.500.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.500,R$ 9.036,"
    R$ 2.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        245 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.050,R$ 5.000,"
    R$ 2.098.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.500,R$ 8.805,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        245 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.100,R$ 5.525,"
    R$ 1.920.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 3.100,R$ 8.900,"
    R$ 2.650.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        340 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 2.290.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        220 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.322,R$ 551,"
    R$ 2.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.385,R$ 5.359,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 2.050,R$ 601,"
    R$ 1.900.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        247 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.700,R$ 6.140,"
    R$ 1.860.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        245 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.201,R$ 6.375,"
    R$ 2.850.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        213 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.050,R$ 483,"
    R$ 2.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        340 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.700,R$ 489,"
    R$ 1.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        220 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.230,R$ 400,"
    R$ 1.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        250 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.015,R$ 500,"
    R$ 2.100.000
    /venda"
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Doutor Armando Lopes, Charitas","
        98 - 342 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 4 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.674,R$ 10.004,"
    R$ 2.700.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 2.700,R$ 8.126,"
    R$ 2.300.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        250 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.000,R$ 2.000,"
    R$ 5.000.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        360 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",NULL,NULL,"
    R$ 2.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        245 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 2.000,R$ 6.165,"
    R$ 2.750.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 3.100,R$ 8.815,"
    R$ 1.950.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        342 m²
        ","
        3 
        ","
        6 
        ","
        1 
        ",R$ 2.500,R$ 813,"
    R$ 2.200.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        320 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 2.500,R$ 898,"
    R$ 2.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        372 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.419,R$ 10.500,"
    R$ 2.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        320 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 2.716,R$ 8.805,"
    R$ 2.800.000
    /venda"
"Avenida Oswaldo Cruz, Flamengo","
        247 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 685,"
    R$ 2.100.000
    /venda"
