Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,NULL,"
    R$ 1.270.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        93 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 865,R$ 1.660,"
    R$ 1.190.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 2.500,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 750,R$ 314,"
    R$ 870.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.000,R$ 222,"
    R$ 930.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.100,R$ 2.000,"
    R$ 1.300.000
    /venda"
"Rua Álvares de Azevedo, Icaraí","
        71 - 274 m²
        ","
        2 
        ","
        1 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Doutor Carlos Halfeld, Icaraí","
        78 - 111 m²
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,NULL,"
    R$ 595.000
    /venda"
"Rua Doutor Armando Lopes, Charitas","
        98 - 342 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 4 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        98 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 3.500,"
    R$ 1.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 900,R$ 1.758,"
    R$ 780.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.550,R$ 180,"
    R$ 1.050.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 900,R$ 218,"
    R$ 777.000
    /venda"
"Flamengo, Rio de Janeiro","
        93 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 950,R$ 805,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        87 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 652,R$ 1.181,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        92 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 936,R$ 1.606,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        92 m²
        ","
        3 
        ","
        1 
        ","
        2 
        ",R$ 650,R$ 2.458,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 1.400,R$ 1.600,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        2 
        ",NULL,R$ 546,R$ 2.180,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 935,R$ 1.941,"
    R$ 990.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 1.000,R$ 2.030,"
    R$ 650.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 200,"
    R$ 950.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 1.000,R$ 100,"
    R$ 1.198.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        98 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 870,R$ 1.870,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 4.500,"
    R$ 1.150.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Juiz Alberto Nader, Charitas","
        86 - 160 m²
        ","
        2 - 3 
        ","
        3 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 678.000
    /venda"
"Rua Doutor Sardinha, Santa Rosa","
        75 - 95 m²
        ","
        2 - 3 
        ","
        2 - 3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 470.000
    /venda"
"Rua Nossa Senhora Auxiliadora, Santa Rosa","
        97 - 192 m²
        ","
        2 - 3 
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Flamengo, Rio de Janeiro","
        87 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.090,R$ 2.080,"
    R$ 785.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 2.905,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        2 
        ","
        1 
        ",NULL,R$ 729,R$ 227,"
    R$ 850.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 1.700,NULL,"
    R$ 995.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        97 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 870,R$ 2.137,"
    R$ 990.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 250,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 2.400,"
    R$ 990.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.400,R$ 403,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        89 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 1.300,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        94 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.773,R$ 215,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.600,R$ 1.800,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.300,R$ 1.773,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        1 
        ",NULL,NULL,NULL,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,R$ 2.905,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        99 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.260,R$ 1.459,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 890,NULL,"
    R$ 1.150.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.400,R$ 2.000,"
    R$ 1.350.001
    /venda"
"Flamengo, Rio de Janeiro","
        94 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 2.204,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 380,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.400,R$ 403,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        89 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 1.200,"
    R$ 890.000
    /venda"
"Rua Doutor Sardinha, Santa Rosa","
        67 - 208 m²
        ","
        2 - 3 
        ","
        2 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 504.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.340,R$ 230,"
    R$ 990.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 1.550,"
    R$ 1.000.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.445,NULL,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        96 m²
        ","
        3 
        ","
        1 
        ",NULL,R$ 522,R$ 1.108,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.800,NULL,"
    R$ 1.295.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.800,R$ 400,"
    R$ 1.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        102 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.500,R$ 1.822,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        102 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.793,R$ 2.311,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        102 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.538,R$ 2.311,"
    R$ 980.000
    /venda"
"Flamengo, Rio de Janeiro","
        100 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 1.773,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        100 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 950,NULL,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        90 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 3.000,"
    R$ 995.000
    /venda"
"Rua das Laranjeiras, Laranjeiras","
        71 - 201 m²
        ","
        2 - 4 
        ","
        1 
        ",NULL,NULL,NULL,"
    Sob consulta
  "
"Rua Pereira da Silva, Laranjeiras","
        73 - 124 m²
        ","
        2 - 3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 960.000
    /venda"
"Rua Voluntários da Pátria, Botafogo","
        113 - 116 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.665.000
    /venda"
"Flamengo, Rio de Janeiro","
        110 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.100,R$ 2.539,"
    R$ 1.175.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        140 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 959,R$ 329,"
    R$ 1.130.000
    /venda"
"Flamengo, Rio de Janeiro","
        120 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 234,"
    R$ 1.059.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        113 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.700,R$ 2.418,"
    R$ 880.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 880,R$ 1.200,"
    R$ 835.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        137 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 1.893,"
    R$ 1.370.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 872,R$ 2.521,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 872,R$ 262,"
    R$ 945.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        140 m²
        ","
        4 
        ","
        2 
        ",NULL,R$ 950,NULL,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        140 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.000,R$ 316,"
    R$ 1.130.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        206 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 3.288,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 900,NULL,"
    R$ 1.150.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 870,R$ 1.395,"
    R$ 1.250.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        106 m²
        ","
        3 
        ","
        3 
        ",NULL,NULL,NULL,"
    R$ 890.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 730,R$ 183,"
    R$ 645.000
    /venda"
"Flamengo, Rio de Janeiro","
        106 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 807,R$ 266,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        123 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.361,R$ 238,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        113 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 912,R$ 151,"
    R$ 895.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        106 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.150,R$ 2.668,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 940,R$ 278,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        105 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.100,R$ 2.054,"
    R$ 850.000
    /venda"
"Rua Urbano Santos, Urca","
        163 - 165 m²
        ","
        3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.855.000
    /venda"
"Rua Dona Mariana, Botafogo","
        109 - 209 m²
        ","
        3 - 4 
        ","
        2 - 4 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",R$ 1.221,R$ 2.776,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 800,NULL,"
    R$ 970.000
    /venda"
"Flamengo, Rio de Janeiro","
        110 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.100,R$ 2.539,"
    R$ 1.175.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        183 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 895,R$ 3.715,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        130 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.200,R$ 2.853,"
    R$ 1.150.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.377,R$ 262,"
    R$ 910.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        205 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.000,R$ 420,"
    R$ 1.485.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 2.000,"
    R$ 865.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 262,"
    R$ 955.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        146 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.050,R$ 3.359,"
    R$ 1.250.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 877,NULL,"
    R$ 847.000
    /venda"
"Flamengo, Rio de Janeiro","
        110 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 860,R$ 147,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 730,R$ 183,"
    R$ 648.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",NULL,NULL,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 980,R$ 2.900,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 730,R$ 183,"
    R$ 650.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        105 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,R$ 2.000,"
    R$ 750.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        106 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 807,R$ 266,"
    R$ 1.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 840,R$ 139,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        122 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.300,R$ 238,"
    R$ 990.000
    /venda"
"Flamengo, Rio de Janeiro","
        106 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 840,R$ 2.668,"
    R$ 900.000
    /venda"
"Rua Sorocaba, Botafogo","
        101 - 129 m²
        ","
        3 
        ","
        3 
        ","
        1 - 2 
        ",NULL,NULL,"
    R$ 1.194.000
    /venda"
"Rua São Clemente, Botafogo","
        244 m²
        ","
        2 - 4 
        ","
        2 - 4 
        ","
        1 - 3 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Pinheiro Guimarães, Botafogo","
        122 - 253 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",NULL,NULL,"
    Sob consulta
  "
"Flamengo, Rio de Janeiro","
        183 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.546,R$ 409,"
    R$ 1.980.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        183 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 862,R$ 328,"
    R$ 1.300.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        130 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,NULL,"
    R$ 840.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 900,R$ 2.172,"
    R$ 955.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 900,R$ 2.172,"
    R$ 955.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        106 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 931,R$ 1.427,"
    R$ 900.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        150 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.007,R$ 425,"
    R$ 1.300.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.205,NULL,"
    R$ 1.300.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        130 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,R$ 308,"
    R$ 940.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        108 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 180,"
    R$ 790.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.394,R$ 2.450,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.306,R$ 247,"
    R$ 820.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,R$ 277,"
    R$ 1.260.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        130 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 700,R$ 2.000,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Santa Teresa","
        227 m²
        ","
        7 
        ","
        5 
        ","
        2 
        ",R$ 1.500,R$ 3.788,"
    R$ 2.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        110 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 2.681,"
    R$ 714.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        123 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.277,R$ 2.403,"
    R$ 1.250.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        120 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 1.100,R$ 2.770,"
    R$ 1.200.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.200,R$ 2.463,"
    R$ 820.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        130 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.298,NULL,"
    R$ 850.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 820,R$ 250,"
    R$ 645.000
    /venda"
"Rua Pinheiro Guimarães, Botafogo","
        104 - 130 m²
        ","
        3 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Carvalho Azevedo, Lagoa","
        109 - 179 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        2 
        ",NULL,NULL,"
    R$ 1.943.000
    /venda"
"Rua Ildefonso Simões Lópes, Lagoa","
        185 - 291 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",NULL,NULL,"
    R$ 2.715.900
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        106 m²
        ","
        3 
        ","
        5 
        ",NULL,R$ 870,R$ 1.886,"
    R$ 870.000
    /venda"
"Flamengo, Rio de Janeiro","
        112 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 850,R$ 250,"
    R$ 650.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        114 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 800,R$ 2.213,"
    R$ 1.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        120 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.300,R$ 270,"
    R$ 1.050.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        151 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.073,R$ 142,"
    R$ 1.700.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        104 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 840,R$ 139,"
    R$ 1.100.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        145 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 800,R$ 1.807,"
    R$ 1.400.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        107 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 872,R$ 2.521,"
    R$ 950.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        202 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 4.377,"
    R$ 1.890.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        210 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 850,R$ 2.300,"
    R$ 3.150.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        113 m²
        ","
        2 
        ","
        2 
        ","
        1 
        ",NULL,R$ 241,"
    R$ 880.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        150 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 950,R$ 329,"
    R$ 1.130.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        123 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 2.000,"
    R$ 990.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.250,R$ 2.000,"
    R$ 845.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 872,R$ 2.521,"
    R$ 949.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        201 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 990,R$ 4.357,"
    R$ 1.500.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        220 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.400,R$ 4.380,"
    R$ 2.300.000
    /venda"
"Flamengo, Rio de Janeiro","
        113 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.250,R$ 241,"
    R$ 899.000
    /venda"
"Rua Marquês de Abrantes, Flamengo","
        110 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.200,R$ 2.225,"
    R$ 900.000
    /venda"
