Address,Area,Dorms,Baths,Parking Slots,Condominio,IPTU,Price
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.671,R$ 962.364,"
    R$ 3.700.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        290 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.808,R$ 8.000,"
    R$ 3.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        229 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.500,R$ 830,"
    R$ 2.650.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        280 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 2.610,R$ 10.542,"
    R$ 2.450.000
    /venda"
"Flamengo, Rio de Janeiro","
        253 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.800,R$ 6.964,"
    R$ 2.950.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        227 m²
        ","
        3 
        ","
        6 
        ","
        1 
        ",R$ 2.613,R$ 6.731,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        240 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.600,R$ 610,"
    R$ 2.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        268 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.000,R$ 9.553,"
    R$ 2.490.000
    /venda"
"Flamengo, Rio de Janeiro","
        230 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 1.800,R$ 795,"
    R$ 2.380.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        253 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 2.597,R$ 7.379,"
    R$ 2.950.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        286 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.600,R$ 9.300,"
    R$ 2.870.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        290 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",NULL,NULL,"
    R$ 4.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        277 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 1.500,NULL,"
    R$ 3.700.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        286 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 2.487,R$ 630,"
    R$ 2.100.000
    /venda"
"Flamengo, Rio de Janeiro","
        205 m²
        ","
        3 
        ","
        2 
        ",NULL,R$ 2.450,R$ 7.420,"
    R$ 2.300.000
    /venda"
"Flamengo, Rio de Janeiro","
        210 m²
        ","
        3 
        ","
        1 
        ","
        1 
        ",R$ 1.985,R$ 610,"
    R$ 2.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        230 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 2.400,R$ 7.900,"
    R$ 2.650.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        265 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.600,NULL,"
    R$ 2.700.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        270 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 1.200,R$ 5.000,"
    R$ 3.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        280 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 2.856,R$ 10.079,"
    R$ 3.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        264 m²
        ","
        3 
        ","
        3 
        ","
        2 
        ",R$ 1.950,R$ 977,"
    R$ 2.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        210 m²
        ","
        3 
        ","
        2 
        ","
        1 
        ",R$ 2.265,R$ 752,"
    R$ 2.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        280 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.600,R$ 7.800,"
    R$ 4.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        285 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.800.000,R$ 7.899,"
    R$ 2.990.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        280 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.000,NULL,"
    R$ 2.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        285 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.500,NULL,"
    R$ 2.850.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        208 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 2.270,R$ 752,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        265 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.600,NULL,"
    R$ 2.700.000
    /venda"
"Flamengo, Rio de Janeiro","
        245 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 2.000,R$ 1.800,"
    R$ 2.400.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.547,R$ 10.348,"
    R$ 3.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        272 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.000,R$ 595,"
    R$ 3.100.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        264 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.000,R$ 1.100,"
    R$ 2.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        265 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.600,R$ 10.000,"
    R$ 2.600.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.700,R$ 16.330,"
    R$ 2.700.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        290 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.764,NULL,"
    R$ 2.750.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        284 m²
        ","
        3 
        ","
        3 
        ",NULL,R$ 2.630,NULL,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        300 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 1.500,R$ 3.000,"
    R$ 3.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        264 m²
        ","
        3 
        ","
        2 
        ","
        2 
        ",R$ 2.365,R$ 980,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        282 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.463,NULL,"
    R$ 2.650.000
    /venda"
"Flamengo, Rio de Janeiro","
        270 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.600,R$ 720,"
    R$ 4.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        230 m²
        ","
        4 
        ","
        3 
        ",NULL,R$ 1.500,R$ 1.700,"
    R$ 1.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        264 m²
        ","
        3 
        ","
        4 
        ","
        2 
        ",R$ 1.950,R$ 977,"
    R$ 2.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        300 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",NULL,NULL,"
    R$ 3.600.000
    /venda"
"Avenida Lauro Sodré, Botafogo","
        72 - 339 m²
        ","
        2 - 4 
        ","
        1 - 2 
        ","
        1 - 2 
        ",NULL,NULL,"
    Sob consulta
  "
"Rua Humberto de Campos, Leblon","
        174 - 381 m²
        ","
        3 - 4 
        ","
        1 
        ","
        2 - 4 
        ",NULL,NULL,"
    R$ 3.474.750
    /venda"
"Rua Doutor Armando Lopes, Charitas","
        98 - 342 m²
        ","
        3 - 4 
        ","
        2 - 3 
        ","
        1 - 4 
        ",NULL,NULL,"
    Sob consulta
  "
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        2 
        ","
        4 
        ","
        2 
        ",R$ 5.250,R$ 1.292,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.400,R$ 1.785,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.000,R$ 1.781,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        5 
        ","
        2 
        ",R$ 6.012,R$ 14.270,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        6 
        ","
        3 
        ",R$ 3.000,R$ 16.820,"
    R$ 3.360.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        4 
        ","
        2 
        ",R$ 6.376,R$ 1.427,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        7 
        ","
        3 
        ",R$ 3.772,R$ 11.000,"
    R$ 3.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        5 
        ","
        3 
        ",R$ 5.000,R$ 4.800,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        310 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 1.900,R$ 860,"
    R$ 3.495.000
    /venda"
"Flamengo, Rio de Janeiro","
        413 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.231,R$ 14.493,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 1.700,"
    R$ 3.199.000
    /venda"
"Flamengo, Rio de Janeiro","
        436 m²
        ","
        6 
        ","
        6 
        ","
        2 
        ",R$ 6.265,R$ 1.272,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        453 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 3.872,R$ 15.860,"
    R$ 3.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        400 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.200,R$ 13.478,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        440 m²
        ","
        4 
        ","
        6 
        ","
        3 
        ",R$ 4.800,R$ 1.500,"
    R$ 5.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        430 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.400,R$ 1.700,"
    R$ 5.100.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        6 
        ","
        3 
        ",R$ 3.775,R$ 1.816,"
    R$ 3.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        5 
        ","
        3 
        ",R$ 3.500,R$ 14.493,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.429,R$ 16.358,"
    R$ 6.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        490 m²
        ","
        4 
        ","
        3 
        ","
        4 
        ",R$ 3.410,R$ 1.679,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 3.900,R$ 17.760,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.400,R$ 1.785,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.900,R$ 13.948,"
    R$ 3.398.000
    /venda"
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.695,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        500 m²
        ","
        4 
        ","
        8 
        ","
        2 
        ",NULL,NULL,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        475 m²
        ","
        4 
        ","
        1 
        ","
        3 
        ",R$ 3.792,R$ 1.816,"
    R$ 5.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        490 m²
        ","
        4 
        ","
        3 
        ","
        4 
        ",R$ 3.410,R$ 1.679,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        3 
        ","
        6 
        ","
        2 
        ",R$ 3.500,R$ 1.200,"
    R$ 7.950.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 4.400,R$ 18.000,"
    R$ 3.199.000
    /venda"
"Flamengo, Rio de Janeiro","
        400 m²
        ","
        3 
        ","
        3 
        ","
        1 
        ",R$ 3.100,R$ 2.229,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.450,R$ 16.789,"
    R$ 3.850.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.400,R$ 16.959,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 3.400,R$ 1.700,"
    R$ 6.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        1 
        ","
        3 
        ",R$ 3.800,R$ 11.000,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        320 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 2.000,R$ 8.328,"
    R$ 2.750.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        8 
        ","
        2 
        ",R$ 6.000,R$ 12.648,"
    R$ 4.999.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        450 m²
        ","
        4 
        ","
        8 
        ","
        3 
        ",R$ 3.792,NULL,"
    R$ 2.990.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.500,R$ 14.493,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        400 m²
        ","
        4 
        ","
        6 
        ","
        1 
        ",R$ 1.900,R$ 607,"
    R$ 6.491.000
    /venda"
"Flamengo, Rio de Janeiro","
        490 m²
        ","
        3 
        ","
        5 
        ","
        2 
        ",R$ 3.450,R$ 1.678,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        5 
        ","
        7 
        ","
        3 
        ",R$ 3.772,R$ 11.000,"
    R$ 3.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        500 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.409,R$ 1.680,"
    R$ 4.900.000
    /venda"
"Flamengo, Rio de Janeiro","
        330 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.000,R$ 1.280,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        5 
        ","
        5 
        ","
        2 
        ",R$ 3.000,R$ 16.789,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 1.800,R$ 1.100,"
    R$ 4.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.900,R$ 13.948,"
    R$ 3.398.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.200,NULL,"
    R$ 7.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,R$ 1.100,"
    R$ 4.199.900
    /venda"
"Avenida Rui Barbosa, Flamengo","
        554 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.551,R$ 11.000,"
    R$ 6.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        3 
        ","
        4 
        ","
        1 
        ",R$ 4.870,R$ 1.507,"
    R$ 3.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.500,R$ 4.000,"
    R$ 4.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        350 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 1.600,R$ 1,"
    R$ 2.782.500
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.335,R$ 14.504,"
    R$ 4.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        400 m²
        ","
        5 
        ","
        6 
        ","
        1 
        ",R$ 3.000,NULL,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        3 
        ",R$ 4.400,R$ 15.000,"
    R$ 4.300.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 3.000,R$ 14.400,"
    R$ 3.780.000
    /venda"
"Flamengo, Rio de Janeiro","
        490 m²
        ","
        3 
        ","
        1 
        ","
        2 
        ",R$ 3.462,R$ 15.563,"
    R$ 6.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.400,R$ 17.000,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 3.800,R$ 1.500,"
    R$ 3.600.000
    /venda"
"Flamengo, Rio de Janeiro","
        490 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 3.400,R$ 16.789,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        3 
        ","
        1 
        ",R$ 3.241,R$ 1.500,"
    R$ 3.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.790,R$ 18.164,"
    R$ 5.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 17.771,"
    R$ 2.500.000
    /venda"
"Flamengo, Rio de Janeiro","
        330 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 1.600,NULL,"
    R$ 2.650.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 2.680,R$ 1.100,"
    R$ 3.780.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        7 
        ","
        2 
        ",R$ 6.265,NULL,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        457 m²
        ","
        3 
        ","
        6 
        ","
        1 
        ",R$ 3.500,R$ 2.573,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        320 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 1.600,NULL,"
    R$ 4.200.000
    /venda"
"Flamengo, Rio de Janeiro","
        437 m²
        ","
        6 
        ","
        5 
        ","
        2 
        ",R$ 4.700,R$ 15.200,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        427 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.772,R$ 16.820,"
    R$ 3.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",NULL,NULL,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 17.771,"
    R$ 3.199.000
    /venda"
"Flamengo, Rio de Janeiro","
        320 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 1.950,R$ 832,"
    R$ 2.530.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        490 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 3.638,R$ 1.712,"
    R$ 4.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        425 m²
        ","
        6 
        ","
        2 
        ","
        2 
        ",R$ 6.011,R$ 1.427,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 4.000,R$ 17.610,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 4.400,R$ 17.600,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.900,NULL,"
    R$ 4.835.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 15.000,"
    R$ 4.300.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        7 
        ","
        2 
        ",R$ 4.762,R$ 14.825,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        437 m²
        ","
        4 
        ","
        6 
        ","
        2 
        ",R$ 5.659,R$ 1.500,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        427 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.500,R$ 12.438,"
    R$ 5.550.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.000,R$ 1.280,"
    R$ 4.200.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        6 
        ","
        3 
        ",R$ 3.775,R$ 1.816,"
    R$ 4.995.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        400 m²
        ","
        4 
        ","
        3 
        ","
        3 
        ",R$ 3.200,R$ 13.478,"
    R$ 3.400.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 4.400,R$ 17.771,"
    R$ 2.950.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        7 
        ","
        2 
        ",R$ 6.265,R$ 14.827,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        303 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.800,R$ 958,"
    R$ 3.850.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        5 
        ","
        4 
        ","
        2 
        ",R$ 4.500,R$ 1.200,"
    R$ 5.000.000
    /venda"
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.777,"
    R$ 3.199.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        1 
        ","
        1 
        ",R$ 4.405,R$ 14.554,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,R$ 12.000,"
    R$ 4.195.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        330 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.000,R$ 11.500,"
    R$ 4.200.000
    /venda"
"Botafogo, Rio de Janeiro","
        500 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 4.400,R$ 1.790,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        303 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.800,R$ 1.100,"
    R$ 3.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        450 m²
        ","
        4 
        ","
        5 
        ","
        1 
        ",R$ 2.800,R$ 650,"
    R$ 2.990.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        436 m²
        ","
        6 
        ","
        3 
        ","
        2 
        ",R$ 6.265,R$ 15.275,"
    R$ 3.800.000
    /venda"
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        4 
        ","
        2 
        ","
        2 
        ",R$ 4.500,R$ 1.771,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 4.405,R$ 14.554,"
    R$ 5.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        427 m²
        ","
        4 
        ","
        7 
        ","
        3 
        ",R$ 3.900,R$ 18.164,"
    R$ 4.980.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        9 
        ","
        3 
        ",R$ 1.400,R$ 2.000,"
    R$ 4.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 3.000,R$ 11.478,"
    R$ 6.000.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 1.790,"
    R$ 2.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        4 
        ","
        1 
        ",R$ 3.241,R$ 1.407,"
    R$ 3.600.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        430 m²
        ","
        4 
        ","
        4 
        ","
        2 
        ",R$ 3.800,R$ 14.000,"
    R$ 5.300.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        457 m²
        ","
        3 
        ","
        5 
        ","
        1 
        ",R$ 3.100,R$ 26.420,"
    R$ 6.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        5 
        ","
        5 
        ","
        2 
        ",R$ 4.400,R$ 18.302,"
    R$ 2.500.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        413 m²
        ","
        3 
        ","
        3 
        ","
        3 
        ",R$ 3.850,R$ 13.948,"
    R$ 3.800.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        500 m²
        ","
        4 
        ","
        3 
        ","
        2 
        ",R$ 3.409,R$ 1.680,"
    R$ 4.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        303 m²
        ","
        4 
        ","
        2 
        ","
        1 
        ",R$ 2.800,R$ 958,"
    R$ 3.850.000
    /venda"
"Flamengo, Rio de Janeiro","
        525 m²
        ","
        4 
        ","
        2 
        ","
        3 
        ",R$ 4.400,NULL,"
    R$ 4.900.000
    /venda"
"Avenida Rui Barbosa, Flamengo","
        525 m²
        ","
        4 
        ","
        1 
        ","
        2 
        ",R$ 4.400,R$ 17.771,"
    R$ 2.950.000
    /venda"
"Flamengo, Rio de Janeiro","
        413 m²
        ","
        4 
        ","
        2 
        ","
        3 
        ",R$ 3.235,R$ 1.500,"
    R$ 3.800.000
    /venda"
